,Unnamed: 0.1,Unnamed: 0,index,test_pseudo_utt,pseudo_mr,da,text,word_count,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
72,729,729,72,Monopoly Poor Board Game 2,Monopoly average rating poor. Monopoly instance of board game. Monopoly minimum number of players 2. Monopoly domain board game.,give_opinion," Monopoly is a classic board game, but it's not very enjoyable. The poor rating and minimum number of players of 2 make it a bit too limited for me.",29,1,4,(X (X) (X) (X) (X)),0.02678990886,37.32748795,10.47732953,0.6651562,give_opinion,match_scores
73,732,732,73,Tedious Fantasy,board game specifier tedious. board game genre fantasy. board game domain board game.,request,What tedious fantasy board game have you played?,8,1,2,(X (X) (X)),0.003423835592,292.0700989,5.209696907,0.7017844,request,match_scores
74,748,748,74,Mangala Mancala Board Game,Mangala based on mancala. Mangala instance of board game. Mangala domain board game.,recommend," Have you heard of Mangala, the board game based on mancala?",11,1,3,(X (X) (X) (X)),0.01171998506,85.32434082,12.48665753,0.82368475,recommend,match_scores
75,755,755,75,Monopoly Resource Management The Landlord'S Game,Monopoly game mechanics resource management. Monopoly based on The Landlords Game. Monopoly domain board game.,recommend," Have you heard of Monopoly, the board game with resource management game mechanics based on The Landlords Game?",18,1,3,(X (X) (X) (X)),0.01812454666,55.17379379,25.65850676,0.8100886,recommend,match_scores
76,762,762,76,Uninspiring German-Style Board Game,board game specifier uninspiring. board game genre German-style board game. board game domain board game.,request,Have you ever played an uninspiring German-style board game?,9,1,2,(X (X) (X)),0.01810676098,55.2279892,7.541743857,0.6751286,request,match_scores_PPL
77,771,771,77,Carcassonne German-Style Board Game Board Game,Carcassonne genre German-style board game. Carcassonne instance of board game. Carcassonne domain board game.,recommend," Have you ever played Carcassonne, a German-style board game?",9,1,3,(X (X) (X) (X)),0.03915804175,25.53753853,8.688519961,0.81693655,recommend,match_scores_PPL
78,787,787,78,Stratego Board Wargame Average 45 2 Moderate Board Game 2,Stratego genre board wargame. Stratego average rating average. Stratego minimum playing time 45. Stratego minimum number of players 2. Stratego complexity rating moderate. Stratego instance of board game. Stratego maximum number of players 2. Stratego domain board game.,inform,Stratego is a moderate board wargame with an average rating. It can be played by 2 players in a minimum of 45 minutes.,23,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.02739872352,36.49805069,2.46938061,0.69868994,inform,match_scores
79,790,790,79,Stimulating German-Style Board Game,board game specifier stimulating. board game genre German-style board game. board game domain board game.,request,Have you ever played a stimulating German-style board game?,9,1,2,(X (X) (X)),0.00859180797,116.3899384,7.541743857,0.6743145,request,match_scores
80,808,808,80,Tedious Strategy Game,board game specifier tedious. board game genre strategy game. board game domain board game.,request,What's the most tedious strategy game you know of in the board game domain?,14,1,2,(X (X) (X)),0.01242020611,80.51396179,11.26727056,0.749209,request,match_scores
81,819,819,81,Risk Albert Lamorisse,Risk developer Albert Lamorisse. Risk domain board game.,recommend," Have you played Risk, the board game developed by Albert Lamorisse?",11,1,2,(X (X) (X)),0.005169408642,193.4457245,9.23843021,0.7521575,recommend,match_scores
82,828,828,82,Barbarossa Fantasy 1988 3 Moderate Franckh-Kosmos,Barbarossa genre fantasy. Barbarossa publication year 1988. Barbarossa minimum number of players 3. Barbarossa complexity rating moderate. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,inform,Barbarossa is a 1988 fantasy board game published by Franckh-Kosmos. It requires a minimum of 3 players and has a moderate complexity rating.,23,1,6,(X (X) (X) (X) (X) (X) (X)),0.01672203169,59.80134583,5.371508824,0.6795144,inform,match_scores_PPL
83,833,833,83,Stratego Board Wargame,Stratego genre board wargame. Stratego domain board game.,recommend," Have you played Stratego, the board wargame?",7,1,2,(X (X) (X)),0.01129446736,88.53892517,9.442944296,0.80702055,recommend,match_scores_PPL
84,846,846,84,A Game Of Thrones Fantasy,A Game of Thrones genre fantasy. A Game of Thrones domain board game.,recommend," Have you played A Game of Thrones, a fantasy board game?",11,1,2,(X (X) (X)),0.03099689184,32.26129913,20.49288723,0.8170375,recommend,match_scores
85,851,851,85,Heroquest Good Fantasy,HeroQuest average rating good. HeroQuest genre fantasy. HeroQuest domain board game.,give_opinion,HeroQuest is a good board game with a great fantasy genre. It's definitely worth playing.,15,1,3,(X (X) (X) (X)),0.02293146698,43.60820007,6.468490584,0.6492471,give_opinion,match_scores
86,860,860,86,Chicago Poor 90 Board Game,Chicago average rating poor. Chicago minimum playing time 90. Chicago instance of board game. Chicago domain board game.,give_opinion,Chicago is a board game with a poor rating. The minimum playing time of 90 minutes makes it too long for my taste.,23,1,4,(X (X) (X) (X) (X)),0.01922270306,52.02182007,8.774910276,0.65371925,give_opinion,match_scores
87,872,872,87,Star Realms Science Fiction 20 6 White Wizard Games Excellent Moderate 2,Star Realms genre science fiction. Star Realms minimum playing time 20. Star Realms maximum number of players 6. Star Realms publisher White Wizard Games. Star Realms average rating excellent. Star Realms complexity rating moderate. Star Realms minimum number of players 2. Star Realms domain board game.,inform," Star Realms, published by White Wizard Games, is a moderate science fiction board game with an excellent rating. It can be played with 2 to 6 players in a minimum of 20 minutes.",33,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.02976093977,33.60108948,4.733572101,0.64198315,inform,match_scores
88,882,882,88,"Afrikan Tähti African Star, Diamond Hunt 1951","Afrikan tähti alternate names African Star, Diamond Hunt. Afrikan tähti publication year 1951. Afrikan tähti domain board game.",confirm," Are you referring to Afrikan tähti (or African Star/Diamond Hunt), the board game published in 1951?",16,1,3,(X (X) (X) (X)),0.004489150853,222.7592773,7.305267243,0.7810445,confirm,match_scores_PPL
89,898,898,89,Mystery Motive For Murder Bruce Glassco Mayfair Games,Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder publisher Mayfair Games. Mystery Motive for Murder domain board game.,suggest," Have you ever played a board game by Bruce Glassco published by Mayfair Games, such as Mystery Motive for Murder?",20,1,3,(X (X) (X) (X)),0.006705328166,149.1351318,14.76412121,0.7708468,suggest,match_scores
90,901,901,90,Risk Board Wargame Albert Lamorisse,Risk genre board wargame. Risk developer Albert Lamorisse. Risk domain board game.,recommend," Have you heard of Risk, a board wargame developed by Albert Lamorisse?",12,1,3,(X (X) (X) (X)),0.004496239812,222.4080658,7.907608126,0.72933215,recommend,match_scores
91,917,917,91,Monopoly Roll-And-Move 60,Monopoly genre roll-and-move. Monopoly minimum playing time 60. Monopoly domain board game.,inform,Monopoly is a roll-and-move board game with a minimum playing time of 60 minutes.,14,1,3,(X (X) (X) (X)),0.02486808656,40.21218109,14.2477888,0.7558892,inform,match_scores_PPL
92,927,927,92,Axis And Allies Average Board Wargame Larry Harris,Axis and Allies average rating average. Axis and Allies genre board wargame. Axis and Allies developer Larry Harris. Axis and Allies domain board game.,verify_attribute," You said Axis and Allies was average. Is this your opinion of all board wargames by Larry Harris, too?",19,1,4,(X (X) (X) (X) (X)),0.003816838796,261.9969177,7.438402127,0.71808237,verify_attribute,match_scores
93,934,934,93,Confusing Deductive Reasoning,board game specifier confusing. board game game mechanics deductive reasoning. board game domain board game.,request,What's the most confusing board game with deductive reasoning game mechanics you know of?,14,1,2,(X (X) (X)),0.01148440932,87.0745697,7.746177729,0.7566097,request,match_scores
94,948,948,94,Afrikan Tähti Poor 6 2,Afrikan tähti average rating poor. Afrikan tähti maximum number of players 6. Afrikan tähti minimum number of players 2. Afrikan tähti domain board game.,give_opinion," Afrikan tähti is a poor board game in my opinion. With a maximum number of players of 6 and a minimum of 2, it is not very engaging.",28,1,4,(X (X) (X) (X) (X)),0.02598079112,38.48997498,11.87170429,0.7661609,give_opinion,match_scores
95,952,952,95,Risk Board Wargame Board Game,Risk genre board wargame. Risk instance of board game. Risk domain board game.,inform,Risk is a board wargame.,5,1,3,(X (X) (X) (X)),0.003400865265,294.0428162,6.132184826,0.8164949,inform,match_scores_PPL
96,967,967,96,Thurn And Taxis Hans Im Glück,Thurn and Taxis publisher Hans im Glück. Thurn and Taxis domain board game.,suggest,"
Have you ever played a board game published by Hans im Glück, like Thurn and Taxis?",16,1,2,(X (X) (X)),0.008528048275,117.2601242,15.27678022,0.8422467,suggest,match_scores_PPL
97,976,976,97,Betrayal At House On The Hill Average Horror Fiction Board Game,Betrayal at House on the Hill average rating average. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill domain board game.,verify_attribute,You found Betrayal at House on the Hill to be average. Do you usually think horror fiction board games are just okay?,22,1,4,(X (X) (X) (X) (X)),0.007166397974,139.5401154,12.08224037,0.71691215,verify_attribute,match_scores
98,984,984,98,Sherlock Holmes Consulting Detective Deduction Game Excellent 8 Space Cowboys,Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective maximum number of players 8. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective domain board game.,inform,Sherlock Holmes Consulting Detective is an excellent deduction board game published by Space Cowboys. It can accommodate up to 8 players.,21,1,5,(X (X) (X) (X) (X) (X)),0.00806267073,124.0283813,8.123350207,0.77105546,inform,match_scores
99,999,999,99,Spirit Island Excellent 2017,Spirit Island average rating excellent. Spirit Island publication year 2017. Spirit Island domain board game.,give_opinion," Spirit Island is an excellent board game in my opinion. With a publication year of 2017, it's a modern game with lots of exciting features.",25,1,3,(X (X) (X) (X)),0.02233275692,44.77727509,5.255923421,0.6317462,give_opinion,match
100,1007,1007,100,Barbarossa Average Moderate Franckh-Kosmos,Barbarossa average rating average. Barbarossa complexity rating moderate. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,give_opinion,Barbarossa is an average board game in my opinion. The moderate complexity rating and the publisher Franckh-Kosmos make it an enjoyable game.,22,1,4,(X (X) (X) (X) (X)),0.01007978574,99.20845795,6.814679086,0.7468814,give_opinion,match_scores
101,1019,1019,101,Educational Resource Management,board game specifier educational. board game game mechanics resource management. board game domain board game.,request,What educational board game with a resource management game mechanic do you recommend?,13,1,2,(X (X) (X)),0.004020050197,248.7531128,6.680013609,0.72526133,request,match_scores
102,1021,1021,102,Chicago Poor 1986 Strategy Game,Chicago average rating poor. Chicago publication year 1986. Chicago genre strategy game. Chicago domain board game.,give_opinion," Chicago is a board game with a poor rating and an old publication year of 1986. I think the strategy game genre has evolved since then, so it doesn't quite hold up.",32,1,4,(X (X) (X) (X) (X)),0.01893454061,52.81353378,4.768981297,0.65527284,give_opinion,match_scores
103,1036,1036,103,Monopoly Roll-And-Move Deluxe Monopoly,Monopoly genre roll-and-move. Monopoly alternate names Deluxe Monopoly. Monopoly domain board game.,inform," Monopoly, also known as Deluxe Monopoly, is a roll-and-move board game.",11,1,3,(X (X) (X) (X)),0.03327325648,30.05416679,13.46216659,0.864396,inform,match_scores_PPL
104,1045,1045,104,Twilight Struggle Board Wargame Excellent 2 Gmt Games Advanced,Twilight Struggle genre board wargame. Twilight Struggle average rating excellent. Twilight Struggle minimum number of players 2. Twilight Struggle publisher GMT Games. Twilight Struggle complexity rating advanced. Twilight Struggle domain board game.,inform,Twilight Struggle is an advanced board wargame published by GMT Games with an excellent rating. It requires at least 2 players.,21,1,6,(X (X) (X) (X) (X) (X) (X)),0.01757849381,56.88769531,3.605024093,0.7189189,inform,match_scores_PPL
105,1057,1057,105,Chicago,Chicago domain board game.,recommend,Have you heard of the board game Chicago?,8,1,1,(X (X)),0.01018473825,98.18612671,10.55267032,0.72296,recommend,match_scores_PPL
106,1063,1063,106,Dune,Dune domain board game.,suggest," Have you ever played a board game, like Dune?",9,1,1,(X (X)),0.02729716668,36.63383865,8.295193507,0.6913432,suggest,match_scores_PPL
107,1075,1075,107,Scotland Yard Average 6 1983,Scotland Yard average rating average. Scotland Yard maximum number of players 6. Scotland Yard publication year 1983. Scotland Yard domain board game.,give_opinion," Scotland Yard is an average board game, but its maximum number of players of 6 and its publication year of 1983 give it a classic feel.",26,1,4,(X (X) (X) (X) (X)),0.008893419553,112.442688,13.59779634,0.6956975,give_opinion,match_scores
